,algo_volatility,algorithm_period_return,alpha,benchmark_period_return,benchmark_volatility,beta,capital_used,ending_cash,ending_exposure,ending_value,excess_return,gross_leverage,information,long_exposure,long_value,longs_count,max_drawdown,max_leverage,net_leverage,orders,period_close,period_label,period_open,pnl,portfolio_value,positions,returns,sharpe,short_exposure,short_value,shorts_count,sortino,starting_cash,starting_exposure,starting_value,trading_days,transactions,treasury_period_return
2014-10-15 20:00:00,0.223184168233,0.37350917965,0.415038209782,0.00764461745258,0.11039374045,0.749049399514,0.0,-55223.801421,192574.719386,192574.719386,0.35200917965,1.40206357729,0.12382092559,192574.719386,192574.719386,1,-0.0764647060373,1.39280372469,1.40206357729,[],2014-10-15 20:00:00+00:00,2014-10,2014-10-15 13:31:00+00:00,-2388.918658,137350.917965,"[{'amount': 2051, 'last_sale_price': 93.893085999999997, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.0170954733863,1.91240581639,0,0,0,3.21328032737,-55223.801421,194963.638044,194963.638044,199,[],0.0215
2014-10-16 20:00:00,0.223762262972,0.34823796774,0.389646170675,0.00779070371402,0.110116058913,0.748876475235,0.0,-55223.801421,190047.598195,190047.598195,0.32653796774,1.4095998091,0.115776930823,190047.598195,190047.598195,1,-0.0934568430146,1.39280372469,1.4095998091,[],2014-10-16 20:00:00+00:00,2014-10,2014-10-16 13:31:00+00:00,-2527.121191,134823.796774,"[{'amount': 2051, 'last_sale_price': 92.660944999999998, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.0183990120229,1.79432334776,0,0,0,2.99411382907,-55223.801421,192574.719386,192574.719386,200,[],0.0217
2014-10-17 20:00:00,0.224219507598,0.37607571901,0.401102224229,0.0207751873616,0.110774607904,0.761259045917,0.0,-55223.801421,192831.373322,192831.373322,0.35387571901,1.40131368251,0.11835345445,192831.373322,192831.373322,1,-0.0934568430146,1.39280372469,1.40131368251,[],2014-10-17 20:00:00+00:00,2014-10,2014-10-17 13:31:00+00:00,2783.775127,137607.571901,"[{'amount': 2051, 'last_sale_price': 94.018221999999994, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0206475058084,1.89720671896,0,0,0,3.18018095801,-55223.801421,190047.598195,190047.598195,201,[],0.0222
2014-10-20 20:00:00,0.225883298363,0.41733898812,0.426997335139,0.0301077849832,0.110956631656,0.780841805508,0.0,-55223.801421,196957.700233,196957.700233,0.39533898812,1.38963015823,0.125238599222,196957.700233,196957.700233,1,-0.0934568430146,1.39280372469,1.38963015823,[],2014-10-20 20:00:00+00:00,2014-10,2014-10-20 13:31:00+00:00,4126.326911,141733.898812,"[{'amount': 2051, 'last_sale_price': 96.030082999999991, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0299861908324,2.03951943387,0,0,0,3.4526567845,-55223.801421,192831.373322,192831.373322,202,[],0.022
2014-10-21 20:00:00,0.2288503555,0.47084291237,0.450136349781,0.0502716163269,0.112773172517,0.820180071061,0.0,-55223.801421,202308.092658,202308.092658,0.44854291237,1.37545682789,0.131210158461,202308.092658,202308.092658,1,-0.0934568430146,1.39280372469,1.37545682789,[],2014-10-21 20:00:00+00:00,2014-10,2014-10-21 13:31:00+00:00,5350.392425,147084.291237,"[{'amount': 2051, 'last_sale_price': 98.638757999999996, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0377495607603,2.2079296049,0,0,0,3.79621314513,-55223.801421,196957.700233,196957.700233,203,[],0.0223
2014-10-22 20:00:00,0.228352939315,0.48110929542,0.46442287336,0.0426053369685,0.112808934843,0.811968662508,0.0,-55223.801421,203334.730963,203334.730963,0.45860929542,1.37285433014,0.135886753731,203334.730963,203334.730963,1,-0.0934568430146,1.39280372469,1.37285433014,[],2014-10-22 20:00:00+00:00,2014-10,2014-10-22 13:31:00+00:00,1026.638305,148110.929542,"[{'amount': 2051, 'last_sale_price': 99.139313000000001, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00697993168656,2.23965084708,0,0,0,3.85183579035,-55223.801421,202308.092658,202308.092658,204,[],0.0225
2014-10-23 20:00:00,0.229154190068,0.5174367715,0.478960526686,0.0554329036722,0.113325495746,0.826638946391,0.0,-55223.801421,206967.478571,206967.478571,0.4945367715,1.36392818771,0.139857571481,206967.478571,206967.478571,1,-0.0934568430146,1.39280372469,1.36392818771,[],2014-10-23 20:00:00+00:00,2014-10,2014-10-23 13:31:00+00:00,3632.747608,151743.67715,"[{'amount': 2051, 'last_sale_price': 100.910521, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0245272082164,2.35250591981,0,0,0,4.07006376937,-55223.801421,203334.730963,203334.730963,205,[],0.0229
2014-10-24 20:00:00,0.228617642019,0.52513659468,0.475848911934,0.0628773463736,0.113296083023,0.824925930459,0.0,-55223.801421,207737.460889,207737.460889,0.50223659468,1.36209085543,0.138763123877,207737.460889,207737.460889,1,-0.0934568430146,1.39280372469,1.36209085543,[],2014-10-24 20:00:00+00:00,2014-10,2014-10-24 13:31:00+00:00,769.982318,152513.659468,"[{'amount': 2051, 'last_sale_price': 101.285939, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00507422999404,2.37373183094,0,0,0,4.10715185478,-55223.801421,206967.478571,206967.478571,206,[],0.0229
2014-10-27 20:00:00,0.228096225537,0.5229648318,0.473296168883,0.0612813634353,0.113038655815,0.825286089714,0.0,-55223.801421,207520.284601,207520.284601,0.5002648318,1.36260720056,0.13845169822,207520.284601,207520.284601,1,-0.0934568430146,1.39280372469,1.36260720056,"[{'status': 0, 'created': Timestamp('2014-10-27 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 752, 'stop_reached': False, 'commission': 0, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2014-10-27 20:00:00+0000', tz='UTC'), 'id': '0152636c314c429dba84177edcf2b9cf', 'filled': 0}]",2014-10-27 20:00:00+00:00,2014-10,2014-10-27 13:31:00+00:00,-217.176288,152296.48318,"[{'amount': 2051, 'last_sale_price': 101.18005100000001, 'cost_basis': 75.682009469043038, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00142397926033,2.36006450718,0,0,0,4.08377729446,-55223.801421,207737.460889,207737.460889,207,[],0.0227
2014-10-28 20:00:00,0.228499353858,0.55508972934,0.483688035869,0.0739520791995,0.113489106226,0.83552512688,-77272.96696,-132496.768381,288005.741315,288005.741315,0.53208972934,1.85202008528,0.141364084416,288005.741315,288005.741315,1,-0.0934568430146,1.39280372469,1.85202008528,"[{'status': 1, 'created': Timestamp('2014-10-27 20:00:00+0000', tz='UTC'), 'limit_reached': False, 'stop': None, 'amount': 752, 'stop_reached': False, 'commission': 5.64, 'reason': None, 'limit': None, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'dt': Timestamp('2014-10-28 20:00:00+0000', tz='UTC'), 'id': '0152636c314c429dba84177edcf2b9cf', 'filled': 752}]",2014-10-28 20:00:00+00:00,2014-10,2014-10-28 13:31:00+00:00,3212.489754,155508.972934,"[{'amount': 2803, 'last_sale_price': 102.749105, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0210936568391,2.45641612365,0,0,0,4.26828576652,-55223.801421,207520.284601,207520.284601,208,"[{'commission': None, 'amount': 752, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL'), 'order_id': '0152636c314c429dba84177edcf2b9cf', 'price': 102.74910500000581, 'dt': Timestamp('2014-10-28 20:00:00+0000', tz='UTC')}]",0.023
2014-10-29 20:00:00,0.228126446673,0.57127887629,0.495466109549,0.0724642737816,0.113232346783,0.833933712279,0.0,-132496.768381,289624.65601,289624.65601,0.54787887629,1.84324158098,0.145130673244,289624.65601,289624.65601,1,-0.0934568430146,1.39280372469,1.84324158098,[],2014-10-29 20:00:00+00:00,2014-10,2014-10-29 13:31:00+00:00,1618.914695,157127.887629,"[{'amount': 2803, 'last_sale_price': 103.32666999999999, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0104104262568,2.50368247084,0,0,0,4.35374443852,-132496.768381,288005.741315,288005.741315,209,[],0.0234
2014-10-30 20:00:00,0.22776812997,0.56156552827,0.480172069997,0.079145859133,0.113144000278,0.826591596093,0.0,-132496.768381,288653.321208,288653.321208,0.53836552827,1.84848676525,0.139878795694,288653.321208,288653.321208,1,-0.0934568430146,1.39280372469,1.84848676525,[],2014-10-30 20:00:00+00:00,2014-10,2014-10-30 13:31:00+00:00,-971.334802,156156.552827,"[{'amount': 2803, 'last_sale_price': 102.980136, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00618181034988,2.46311115591,0,0,0,4.28095755715,-132496.768381,289624.65601,289624.65601,210,[],0.0232
2014-10-31 20:00:00,0.227847435693,0.5890870921,0.486659492167,0.0918057442149,0.113552969952,0.832918446657,0.0,-132496.768381,291405.477591,291405.477591,0.5655870921,1.83379173514,0.141646803109,291405.477591,291405.477591,1,-0.0934568430146,1.39280372469,1.83379173514,[],2014-10-31 20:00:00+00:00,2014-10,2014-10-31 13:31:00+00:00,2752.156383,158908.70921,"[{'amount': 2803, 'last_sale_price': 103.961997, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0176243412984,2.54296627186,0,0,0,4.43180129675,-132496.768381,288653.321208,288653.321208,211,[],0.0235
2014-11-03 21:00:00,0.228509209552,0.62686191781,0.512864378975,0.0916759047886,0.113285217513,0.831778851694,0.0,-132496.768381,295182.960162,295182.960162,0.60326191781,1.81443155642,0.148935242363,295182.960162,295182.960162,1,-0.0934568430146,1.39280372469,1.81443155642,[],2014-11-03 21:00:00+00:00,2014-11,2014-11-03 14:31:00+00:00,3777.482571,162686.191781,"[{'amount': 2803, 'last_sale_price': 105.30965400000001, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.023771400509,2.64729748736,0,0,0,4.63797809656,-132496.768381,291405.477591,291405.477591,212,[],0.0236
2014-11-04 21:00:00,0.22860581669,0.60527623905,0.497125207417,0.0885866348161,0.113073642186,0.835696107674,0.0,-132496.768381,293024.392286,293024.392286,0.58177623905,1.82538297869,0.144554641179,293024.392286,293024.392286,1,-0.0934568430146,1.39280372469,1.82538297869,[],2014-11-04 21:00:00+00:00,2014-11,2014-11-04 14:31:00+00:00,-2158.567876,160527.623905,"[{'amount': 2803, 'last_sale_price': 104.539562, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.0132682918714,2.56508828904,0,0,0,4.47897747122,-132496.768381,295182.960162,295182.960162,213,[],0.0235
2014-11-05 21:00:00,0.228079329509,0.61229161548,0.494468870424,0.0947921197287,0.112953125913,0.834543626212,0.0,-132496.768381,293725.929929,293725.929929,0.58869161548,1.82179158602,0.143724443586,293725.929929,293725.929929,1,-0.0934568430146,1.39280372469,1.82179158602,[],2014-11-05 21:00:00+00:00,2014-11,2014-11-05 14:31:00+00:00,701.537643,161229.161548,"[{'amount': 2803, 'last_sale_price': 104.789843, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00437019888499,2.58155862091,0,0,0,4.50790014568,-132496.768381,293024.392286,293024.392286,214,[],0.0236
2014-11-06 21:00:00,0.227567079301,0.62069215042,0.494579423577,0.0989255218052,0.112746456647,0.834573474043,0.0,-132496.768381,294565.983423,294565.983423,0.59679215042,1.81753199302,0.14390019637,294565.983423,294565.983423,1,-0.0934568430146,1.39280372469,1.81753199302,[],2014-11-06 21:00:00+00:00,2014-11,2014-11-06 14:31:00+00:00,840.053494,162069.215042,"[{'amount': 2803, 'last_sale_price': 105.089541, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00521030740304,2.60217128387,0,0,0,4.54426895482,-132496.768381,293725.929929,293725.929929,215,[],0.0239
2014-11-07 21:00:00,0.227057865649,0.62909296566,0.498000318679,0.0993096910177,0.112484017898,0.834542567408,0.0,-132496.768381,295406.064947,295406.064947,0.60589296566,1.81331618989,0.145262789574,295406.064947,295406.064947,1,-0.0934568430146,1.39280372469,1.81331618989,[],2014-11-07 21:00:00+00:00,2014-11,2014-11-07 14:31:00+00:00,840.081524,162909.296566,"[{'amount': 2803, 'last_sale_price': 105.38924899999999, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00518347376325,2.62256664109,0,0,0,4.58025272046,-132496.768381,294565.983423,294565.983423,216,[],0.0232
2014-11-10 21:00:00,0.22660520921,0.62421515703,0.489426651119,0.102739740387,0.112259848567,0.83268828259,0.0,-132496.768381,294918.284084,294918.284084,0.60041515703,1.81575872388,0.142645479777,294918.284084,294918.284084,1,-0.0934568430146,1.39280372469,1.81575872388,[],2014-11-10 21:00:00+00:00,2014-11,2014-11-10 14:31:00+00:00,-487.780863,162421.515703,"[{'amount': 2803, 'last_sale_price': 105.215228, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00299418678542,2.60035126455,0,0,0,4.54147496727,-132496.768381,295406.064947,295406.064947,217,[],0.0238
2014-11-11 21:00:00,0.226461234359,0.64779113397,0.503260787534,0.103508012807,0.11200113859,0.832932481829,0.0,-132496.768381,297275.881778,297275.881778,0.62399113397,1.80408715431,0.146901734583,297275.881778,297275.881778,1,-0.0934568430146,1.39280372469,1.80408715431,[],2014-11-11 21:00:00+00:00,2014-11,2014-11-11 14:31:00+00:00,2357.597694,164779.113397,"[{'amount': 2803, 'last_sale_price': 106.056326, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0145153041073,2.66416151462,0,0,0,4.66066425056,-132496.768381,294918.284084,294918.284084,218,[],0.0238
2014-11-12 21:00:00,0.2272955741,0.68979464957,0.531277054952,0.102734324775,0.111751102932,0.830319340847,0.0,-132496.768381,301476.233338,301476.233338,0.66609464957,1.78409982192,0.154530415019,301476.233338,301476.233338,1,-0.0934568430146,1.39280372469,1.78409982192,[],2014-11-12 21:00:00+00:00,2014-11,2014-11-12 14:31:00+00:00,4200.35156,168979.464957,"[{'amount': 2803, 'last_sale_price': 107.554846, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0254908008267,2.77130894298,0,0,0,4.8771165082,-132496.768381,297275.881778,297275.881778,219,[],0.0237
2014-11-13 21:00:00,0.228071220814,0.73234004113,0.557183815118,0.103318602734,0.111495689071,0.8304412749,0.0,-132496.768381,305730.772494,305730.772494,0.70884004113,1.76484272854,0.161643466825,305730.772494,305730.772494,1,-0.0934568430146,1.39280372469,1.76484272854,[],2014-11-13 21:00:00+00:00,2014-11,2014-11-13 14:31:00+00:00,4254.539156,173234.004113,"[{'amount': 2803, 'last_sale_price': 109.072698, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0251778472436,2.87578206567,0,0,0,5.08982615661,-132496.768381,301476.233338,301476.233338,220,[],0.0235
2014-11-14 21:00:00,0.228424128092,0.769194698,0.578741492068,0.103583697198,0.111242275514,0.830039118401,0.0,-132496.768381,309416.238181,309416.238181,0.745994698,1.74891004665,0.167732843814,309416.238181,309416.238181,1,-0.0934568430146,1.39280372469,1.74891004665,[],2014-11-14 21:00:00+00:00,2014-11,2014-11-14 14:31:00+00:00,3685.465687,176919.4698,"[{'amount': 2803, 'last_sale_price': 110.38752700000001, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0212744934568,2.9645468438,0,0,0,5.26697892332,-132496.768381,305730.772494,305730.772494,221,[],0.0232
2014-11-17 21:00:00,0.227984759744,0.76404581124,0.572154978423,0.104395227426,0.110990669296,0.829897190906,0.0,-132496.768381,308901.349505,308901.349505,0.74064581124,1.75109596098,0.166036968785,308901.349505,308901.349505,1,-0.0934568430146,1.39280372469,1.75109596098,[],2014-11-17 21:00:00+00:00,2014-11,2014-11-17 14:31:00+00:00,-514.888676,176404.581124,"[{'amount': 2803, 'last_sale_price': 110.20383500000001, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.00291029967805,2.94239014862,0,0,0,5.22782304204,-132496.768381,309416.238181,309416.238181,222,[],0.0234
2014-11-18 21:00:00,0.228469407193,0.80415239659,0.589604113913,0.110065174344,0.1108512554,0.83684486784,0.0,-132496.768381,312912.00804,312912.00804,0.78095239659,1.73439898221,0.171137807482,312912.00804,312912.00804,1,-0.0934568430146,1.39280372469,1.73439898221,[],2014-11-18 21:00:00+00:00,2014-11,2014-11-18 14:31:00+00:00,4010.658535,180415.239659,"[{'amount': 2803, 'last_sale_price': 111.63468, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0227355690507,3.03543555459,0,0,0,5.41676282566,-132496.768381,308901.349505,308901.349505,223,[],0.0232
2014-11-19 21:00:00,0.2284941208,0.78247312566,0.574574126784,0.108398790077,0.110622646985,0.83924602092,0.0,-132496.768381,310744.080947,310744.080947,0.75887312566,1.74333108575,0.166843388353,310744.080947,310744.080947,1,-0.0934568430146,1.39280372469,1.74333108575,[],2014-11-19 21:00:00+00:00,2014-11,2014-11-19 14:31:00+00:00,-2167.927093,178247.312566,"[{'amount': 2803, 'last_sale_price': 110.861249, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.0120163191153,2.96239482938,0,0,0,5.2726554185,-132496.768381,312912.00804,312912.00804,224,[],0.0236
2014-11-20 21:00:00,0.229195985018,0.82691544747,0.597742548292,0.110579116979,0.110386607644,0.84210939834,0.0,-132496.768381,315188.313128,315188.313128,0.80351544747,1.72524849776,0.17326956106,315188.313128,315188.313128,1,-0.0934568430146,1.39280372469,1.72524849776,[],2014-11-20 21:00:00+00:00,2014-11,2014-11-20 14:31:00+00:00,4444.232181,182691.544747,"[{'amount': 2803, 'last_sale_price': 112.446776, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0249329547639,3.06203580383,0,0,0,5.47893235952,-132496.768381,310744.080947,310744.080947,225,[],0.0234
2014-11-21 21:00:00,0.228686506387,0.83125140817,0.593074072796,0.116395083612,0.11025501264,0.840189962804,0.0,-132496.768381,315621.909198,315621.909198,0.80815140817,1.72353128462,0.171870660233,315621.909198,315621.909198,1,-0.0934568430146,1.39280372469,1.72353128462,[],2014-11-21 21:00:00+00:00,2014-11,2014-11-21 14:31:00+00:00,433.59607,183125.140817,"[{'amount': 2803, 'last_sale_price': 112.60146599999999, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.00237337787362,3.06685080367,0,0,0,5.48750359951,-132496.768381,315188.313128,315188.313128,226,[],0.0231
2014-11-24 21:00:00,0.23024205118,0.88978511173,0.622502597148,0.119592465101,0.110038738475,0.846057719212,0.0,-132496.768381,321475.279554,321475.279554,0.86678511173,1.70112081823,0.179583982363,321475.279554,321475.279554,1,-0.0934568430146,1.39280372469,1.70112081823,[],2014-11-24 21:00:00+00:00,2014-11,2014-11-24 14:31:00+00:00,5853.370356,188978.511173,"[{'amount': 2803, 'last_sale_price': 114.689718, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",0.0319637725868,3.18682780966,0,0,0,5.7536518885,-132496.768381,315621.909198,315621.909198,227,[],0.023
2014-11-25 21:00:00,0.230485181852,0.86187317409,0.604199975064,0.118304900438,0.109810161045,0.848550417582,0.0,-132496.768381,318684.08579,318684.08579,0.83917317409,1.71163154518,0.17413860957,318684.08579,318684.08579,1,-0.0934568430146,1.39280372469,1.71163154518,[],2014-11-25 21:00:00+00:00,2014-11,2014-11-25 14:31:00+00:00,-2791.193764,186187.317409,"[{'amount': 2803, 'last_sale_price': 113.69393000000001, 'cost_basis': 82.945689754196096, 'sid': Equity(0, symbol=u'AAPL', asset_name='', exchange=u'TEST', start_date=Timestamp('2014-01-02 00:00:00+0000', tz='UTC'), end_date=Timestamp('2014-12-31 00:00:00+0000', tz='UTC'), first_traded=None, auto_close_date=None, exchange_full=u'TEST FULL')}]",-0.0147699002742,3.09867633846,0,0,0,5.57139960781,-132496.768381,321475.279554,321475.279554,228,[],0.0227
